week_day,hour,rout_count,temperature,visibility,humidity,distance
4,10,31,279,10000,38,145.54315
1,11,95,277,10000,64,193.8962997
5,8,24,277,1200,100,776.7046628
5,10,34,278,3200,100,295.1955349
2,16,41,278,10000,77,314.0486634
2,16,31,278,10000,44,961.1815898
5,13,95,278,10000,80,373.6267996
1,13,26,279,10000,60,307.4643746
2,16,95,278,10000,77,185.1742129
2,9,18,271,10000,79,42.19935398
3,13,47,279,10000,52,1760.763572
1,18,31,284,10000,53,684.0046519
5,14,47,288,10000,22,3000.96208
2,19,28,277,10000,69,24.49257093
3,18,31,280,10000,48,841.7517741
3,8,18,274,10000,50,1900.041127
2,10,24,274,10000,74,26.67867683
1,14,12,281,10000,85,1262.815019
2,16,48,278,10000,44,77.65893064
3,11,63,276,10000,74,824.046907
5,10,18,273,10000,75,147.2735044
3,19,26,279,10000,52,477.9540842
3,12,18,276,10000,69,296.9670508
2,12,48,281,10000,36,273.1025351
3,14,18,285,10000,23,277.287853
3,12,41,276,10000,69,18.26215624
3,11,47,276,10000,74,168.8794087
5,7,20,277,3100,93,1237.393828
3,11,31,276,10000,74,11.66275402
5,12,41,275,10000,47,165.904859
1,8,22,276,10000,86,168.5464126
3,11,128,276,10000,74,378.8178679
3,11,18,276,10000,74,482.3390439
4,7,11,274,10000,83,384.5661474
3,19,11,279,10000,52,180.692575
4,7,128,274,10000,83,195.2734388
5,7,41,270,10000,73,25.98818018
4,18,18,280,10000,65,1291.777032
2,13,12,276,10000,64,63.61167959
3,19,48,279,10000,52,118.2032529
4,8,31,274,10000,80,1059.653223
3,14,46,276,10000,64,1766.583929
2,13,46,282,10000,31,618.9435387
2,14,41,279,10000,60,64.6094514
2,9,41,277,10000,88,493.1452228
4,17,11,280,10000,65,471.5496935
4,10,46,274,10000,74,529.4347167
5,18,28,277,10000,44,153.5290751
5,9,41,276,8000,86,160.8577425
2,13,24,275,10000,69,9.172439987
1,15,63,282,10000,26,5.825191513
3,10,18,279,10000,38,467.5878581
1,16,41,285,10000,46,76.44590815
2,14,48,276,10000,59,194.4549305
1,7,47,271,10000,86,301.4650618
3,17,41,286,10000,24,330.8529458
2,13,48,276,10000,64,110.7635391
1,11,41,278,10000,82,369.6403693
5,19,12,277,10000,48,2720.223637
4,12,20,284,10000,27,736.772334
2,8,41,277,10000,69,48.88937414
3,10,47,275,10000,88,347.5115368
4,8,12,274,10000,80,1407.242823
5,10,11,273,10000,75,52.33096791
1,7,22,275,10000,86,4.096543361
5,12,22,285,10000,27,126.3300268
5,15,48,287,10000,20,220.167626
1,16,22,282,10000,45,153.5751211
4,17,48,277,10000,51,235.205568
3,8,26,271,10000,86,494.1700616
4,19,12,276,10000,55,482.4930526
2,18,59,274,9000,99,3114.067125
3,13,59,276,10000,69,1927.066057
3,16,41,277,10000,55,301.0791367
2,10,22,274,10000,74,39.68749665
2,9,59,277,10000,88,508.1754995
2,14,48,276,10000,59,35.10411564
4,7,11,275,10000,74,397.653265
5,16,12,288,10000,21,681.2921185
4,16,28,287,10000,22,15.72404831
2,13,47,275,10000,69,2522.952643
2,11,95,278,10000,60,378.8811366
1,10,48,276,10000,82,33.80056596
5,10,18,278,3200,100,25.66117085
4,16,12,278,10000,48,2193.824836
5,14,128,277,10000,44,1775.304557
5,19,22,277,10000,48,26.92248555
2,9,47,277,10000,88,243.1896214
2,19,22,278,10000,48,89.75970514
3,14,128,276,10000,64,141.475765
2,10,31,277,10000,92,468.1193121
5,14,41,279,10000,75,951.9585639
1,10,128,277,10000,93,122.1051366
5,15,34,279,10000,81,449.7460122
5,15,11,287,10000,20,488.2267356
5,12,28,275,10000,47,234.8432755
4,13,34,277,10000,88,54.5672369
3,15,22,277,10000,60,46.51538973
4,14,24,278,10000,88,899.6494068
5,11,12,279,7000,93,1460.70281
3,10,22,275,10000,88,482.6180861
4,16,26,279,10000,71,268.238437
3,11,41,276,10000,74,232.5734222
5,8,26,277,1200,100,153.9802538
5,19,34,277,10000,93,88.3320275
4,10,34,274,10000,74,17.42133853
2,13,31,276,10000,64,25.8389745
2,14,20,279,10000,60,84.67419674
4,11,18,276,10000,100,1358.951006
3,13,46,279,10000,52,1573.788164
5,19,48,287,10000,20,9.220460996
4,9,48,275,10000,93,10.79635998
1,19,47,281,10000,61,1233.667992
1,16,47,280,10000,56,1194.744161
3,16,22,286,10000,24,353.5788672
5,8,59,270,10000,79,884.7042378
5,11,41,277,10000,86,9.32301362
5,16,48,285,10000,54,523.783764
5,12,12,278,10000,80,605.0099771
2,9,34,277,10000,88,187.1586497
3,15,47,279,10000,48,677.1372718
1,12,48,283,9000,57,316.1343427
4,15,18,278,10000,52,151.2092818
3,12,47,279,10000,60,13.46442267
1,8,48,277,10000,93,265.9133968
3,13,18,284,10000,25,616.8605212
3,9,24,274,10000,86,345.6549613
1,9,18,273,10000,57,222.8918454
4,13,20,277,10000,88,577.3528842
3,17,31,286,10000,24,218.1651154
4,16,31,278,10000,48,398.7684614
3,12,12,276,10000,69,1193.172683
3,17,41,286,10000,24,878.3534444
5,19,28,277,10000,93,15.18252586
5,8,34,277,1200,100,44.4858743
3,13,18,284,10000,25,10.55063937
5,9,47,275,10000,64,232.9580096
1,7,31,275,10000,86,129.3758791
2,15,18,273,550,73,96.48313145
5,9,47,272,10000,63,927.7235873
1,11,47,278,10000,82,635.6352308
4,19,95,276,10000,55,574.5376388
1,15,41,286,10000,47,816.9456495
1,13,11,283,10000,61,29.99069022
1,15,22,281,10000,45,6.672540097
1,14,63,280,10000,52,225.2572169
3,15,47,285,10000,23,102.0507647
3,12,20,279,10000,60,703.7670053
5,12,11,278,10000,80,634.2293251
5,16,41,288,10000,21,1514.484932
4,10,18,279,10000,38,60.30005852
5,12,48,285,10000,27,289.4896834
2,9,48,271,10000,79,38.87133861
5,9,18,276,8000,86,228.4286299
3,7,41,271,10000,79,113.479613
5,15,18,277,10000,44,217.8789287
5,19,128,277,10000,48,1418.726465
4,11,48,276,10000,100,43.25467212
5,18,22,277,10000,44,374.4879356
1,15,41,286,10000,47,416.8297372
1,14,41,280,10000,52,13.18746631
5,19,48,282,10000,66,301.8676466
3,18,128,286,10000,24,437.6064263
2,8,31,268,10000,85,1063.32798
3,19,48,285,10000,23,69.93909883
5,19,41,277,10000,48,51.73137544
5,15,18,277,10000,44,316.9948596
5,19,12,282,10000,66,3.397834978
5,13,47,283,10000,76,1470.005845
2,16,18,278,10000,44,377.3520105
4,14,22,277,10000,55,2935.242564
4,15,28,279,10000,70,707.3761499
1,9,26,273,10000,57,31.63027012
5,12,46,278,10000,80,1134.749851
3,19,47,279,10000,52,134.0581877
3,18,12,286,10000,24,832.234218
3,13,41,284,10000,25,271.8393309
1,9,18,277,9000,86,368.5191764
5,7,128,270,10000,73,146.7670845
4,19,48,276,10000,55,753.2621823
2,17,18,278,10000,77,570.5854982
1,11,26,278,10000,82,204.5257117
3,10,59,279,10000,38,688.00572
5,14,41,277,10000,44,816.1400614
5,14,48,288,10000,22,441.0772103
3,18,63,277,10000,69,216.5963959
2,12,41,281,10000,36,232.3980416
5,15,48,279,10000,81,358.632259
4,14,18,278,10000,88,610.3593717
5,12,47,281,10000,87,534.3234531
3,18,18,280,10000,48,3.839895164
3,14,41,279,10000,52,1501.205599
1,12,63,280,10000,81,589.3598592
3,16,41,286,10000,24,376.1020561
4,8,63,274,10000,80,1296.349304
1,8,41,277,10000,93,9.316244147
1,19,59,277,10000,69,195.0836524
4,17,18,280,10000,65,966.3841196
4,19,48,286,10000,24,31.81777437
5,13,11,283,10000,76,287.020463
3,16,41,279,10000,48,341.7434699
4,11,48,282,10000,34,18.53962653
3,11,41,282,10000,29,303.7042651
2,17,18,278,10000,77,499.1119079
3,19,47,285,10000,23,3.449170662
3,19,95,285,10000,23,174.0538689
2,14,41,277,10000,51,136.6718831
4,13,12,285,10000,23,2314.29918
2,18,48,278,10000,44,162.0581686
1,19,48,281,10000,61,130.3497941
3,19,24,276,10000,74,820.0886029
3,16,128,279,10000,48,951.7246821
2,14,41,279,10000,60,102.241261
4,9,12,276,10000,47,50.39857373
3,19,59,276,10000,74,420.8962512
1,8,26,277,10000,93,43.31255854
2,9,20,271,10000,79,475.3692305
5,12,12,281,10000,87,467.1102133
1,10,28,277,10000,93,19.23465046
4,7,31,275,10000,74,601.7691315
1,10,11,275,10000,80,66.92958706
1,19,34,277,10000,69,65.40856015
2,15,95,277,10000,80,358.6201206
2,11,26,278,10000,60,11.04150981
1,9,26,277,9000,93,513.6522265
3,15,20,285,10000,23,45.94368219
1,16,47,285,10000,46,614.9559952
5,12,12,281,10000,87,317.7873558
4,16,22,279,10000,71,292.6820902
5,15,20,279,10000,81,832.4211689
3,13,18,276,10000,69,107.1218537
5,9,95,276,8000,86,603.27485
2,13,28,275,10000,69,108.5066434
1,12,31,283,9000,57,459.6377626
3,14,95,279,10000,52,1878.931078
4,14,59,278,10000,88,2482.06869
1,16,26,282,10000,45,52.63937556
4,19,63,279,10000,70,190.4306714
2,10,12,277,10000,92,149.3521733
1,14,46,285,10000,54,982.512713
5,14,28,285,10000,62,22.58422745
1,14,34,285,10000,54,185.8102309
2,14,22,283,10000,25,52.69003116
4,15,20,279,10000,70,1662.765691
3,10,128,275,10000,88,109.0380149
5,10,48,279,10000,41,427.5459076
1,10,128,276,10000,82,71.57321901
5,14,41,288,10000,22,753.1241844
2,15,128,277,10000,80,1248.866691
3,17,48,277,10000,64,238.873321
1,16,18,282,10000,45,3.895818911
4,11,18,282,10000,34,18.91238855
3,13,11,276,10000,69,943.010599
1,17,41,282,10000,24,343.0325775
5,9,41,278,1100,93,417.6073514
3,14,34,276,10000,64,2470.189768
1,18,48,284,10000,53,50.51557072
3,15,31,277,10000,60,15.49627912
1,13,48,283,10000,61,118.0382142
5,10,26,276,9000,93,495.9216608
4,12,28,275,10000,69,97.23256348
2,11,26,274,10000,74,126.7757737
4,18,28,280,10000,65,206.4617274
1,10,41,279,9000,81,478.7627457
4,11,59,276,10000,100,620.0132953
2,11,41,278,10000,60,1561.221552
4,18,47,286,10000,24,1445.30207
4,10,22,274,10000,74,484.8108185
1,11,18,277,10000,64,360.8244026
3,13,28,276,10000,69,23.16771415
4,12,18,276,10000,100,1279.876597
3,18,11,277,10000,69,419.0225743
2,11,41,275,10000,74,7.780062065
1,13,12,281,10000,65,460.0998057
2,17,41,274,10000,99,2017.665685
3,16,12,277,10000,64,273.884139
3,19,128,285,10000,23,1143.732751
3,19,48,279,10000,52,330.4530948
5,13,26,287,10000,22,297.9421175
2,12,18,275,10000,69,1.608305941
5,15,31,277,10000,44,505.9909512
5,18,26,283,10000,61,349.1488334
2,15,12,273,550,73,1.687606771
1,12,63,279,10000,82,290.7767289
5,15,18,279,10000,81,14.66066599
5,12,18,278,10000,80,368.0101039
4,16,41,278,10000,48,199.759749
4,16,95,278,10000,48,91.767869
5,16,31,288,10000,21,784.1643204
1,17,18,282,10000,24,583.3374069
5,19,63,282,10000,66,2146.253145
1,12,24,279,10000,82,226.3681567
2,14,128,279,10000,60,385.0592538
2,19,48,278,10000,48,7.712580066
5,9,34,278,1100,93,31.37737266
5,8,47,270,10000,79,1192.556477
5,19,63,277,10000,93,1207.802166
4,15,20,278,10000,52,11.63722443
2,14,34,279,10000,60,2648.210541
4,19,22,276,10000,55,168.9211637
3,12,128,283,10000,29,383.2239428
2,8,59,277,10000,69,1722.931068
3,11,48,276,10000,74,611.2679486
2,18,31,277,10000,69,751.7019461
5,11,48,274,10000,50,218.009171
3,10,95,275,10000,69,137.1121754
5,12,48,285,10000,27,381.9908672
3,17,26,280,10000,45,496.407668
5,16,28,278,10000,44,71.45506872
2,11,41,274,10000,74,297.2072131
3,16,95,277,10000,55,472.409528
5,13,18,287,10000,22,581.7850397
2,14,41,277,10000,51,25.25403838
2,18,12,277,10000,69,2683.795692
2,15,28,277,10000,80,220.3413294
3,15,26,285,10000,23,6.761766181
4,13,41,277,10000,88,706.9472711
2,11,48,274,10000,74,38.69076392
3,11,47,275,10000,69,736.3767631
1,14,26,281,10000,85,22.43126431
1,11,11,278,10000,82,125.0776064
2,14,18,279,10000,60,3600.820381
3,10,59,275,10000,69,350.9705067
3,15,48,285,10000,23,372.522577
1,17,20,278,10000,60,2197.112995
2,19,26,277,10000,69,196.061112
5,18,18,287,10000,20,462.4270787
3,16,28,279,10000,48,51.3106623
3,18,18,286,10000,24,1611.231656
3,10,41,275,10000,69,96.27993256
3,13,12,276,10000,69,1782.538834
1,15,18,282,10000,49,523.7290431
5,8,48,270,10000,79,219.6209882
1,9,28,276,10000,86,8.937541934
2,11,12,275,10000,74,1994.400443
3,7,46,271,10000,79,670.5450195
4,10,59,274,10000,74,74.147385
1,17,28,278,10000,60,809.669079
5,10,18,278,3200,100,39.12198276
4,13,47,277,10000,88,538.5002248
2,19,18,274,10000,93,289.9663124
3,9,34,275,10000,51,109.3141515
2,11,20,279,10000,41,629.4815137
3,9,48,274,10000,86,308.4828104
3,12,59,279,10000,60,295.9005619
4,18,12,277,10000,51,2057.698483
2,12,34,276,10000,69,12.03358735
5,19,48,287,10000,20,219.3942001
2,18,41,278,10000,44,1290.332225
2,15,12,278,10000,48,117.32021
4,17,47,286,10000,24,1055.807654
5,13,12,287,10000,22,571.6802799
1,13,47,279,10000,60,66.41061685
3,12,26,279,10000,60,482.7294207
2,8,63,274,10000,74,1870.92483
3,15,18,277,10000,60,183.4135215
1,17,20,282,10000,24,1932.379559
1,10,128,279,9000,81,624.9599825
1,11,34,278,10000,82,252.6463198
3,10,20,275,10000,69,8.218896973
2,14,22,277,10000,51,833.5108642
3,9,22,273,10000,80,1060.569588
1,11,48,277,10000,93,21.48560093
2,16,41,278,10000,77,417.7268866
3,15,34,279,10000,48,114.1296816
5,9,47,278,1100,93,63.82660424
2,12,28,277,10000,92,9.143407755
1,10,11,276,10000,82,374.5750231
5,15,95,287,10000,20,836.2405029
4,10,11,274,10000,74,33.32607596
3,8,46,271,10000,86,372.1007019
5,10,41,278,3200,100,229.7287488
1,18,48,278,10000,68,1210.841965
1,12,41,283,9000,57,388.4646831
5,8,18,277,1200,100,35.87197788
1,16,48,282,10000,45,11.8056156
2,13,11,282,10000,31,632.8794265
5,18,41,277,10000,44,1120.571392
2,7,128,277,10000,69,548.2248127
2,9,47,271,10000,79,7.756858726
3,12,12,276,10000,69,917.8605664
1,15,12,281,10000,45,43.70200819
2,9,48,271,10000,79,136.509003
1,16,34,280,10000,56,2070.93411
2,19,18,274,10000,93,1500.968638
5,12,63,285,10000,27,1870.997528
3,12,47,276,10000,69,597.6791682
5,16,41,288,10000,21,322.6891137
4,16,18,279,10000,71,9.326396514
5,17,18,277,10000,44,489.0807187
3,10,41,275,10000,88,98.44941452
1,18,48,284,10000,53,57.31765296
2,15,18,277,10000,80,16.6810801
1,8,41,277,10000,93,144.1812472
4,13,18,277,10000,88,1567.3016
2,11,47,278,10000,60,303.4651609
5,18,12,277,10000,44,1303.679326
1,12,41,280,10000,81,20.42080106
1,17,41,282,10000,45,35.55387114
1,14,18,281,10000,31,747.5000277
5,13,26,287,10000,22,184.1372832
1,12,48,279,10000,48,54.3938664
2,11,22,275,10000,74,415.7569954
5,17,28,277,10000,44,1.608305941
2,9,48,271,10000,79,31.33454527
5,17,41,284,10000,57,1319.123183
4,13,59,277,10000,88,217.0555194
1,12,18,280,10000,81,39.38876839
2,18,47,274,9000,99,2799.621624
2,14,24,277,10000,51,680.0530161
3,12,128,283,10000,29,1664.188919
1,13,47,283,10000,61,635.9609255
4,11,31,282,10000,34,403.6830051
5,12,34,285,10000,27,209.1383029
5,15,26,279,10000,81,400.6907525
5,16,59,285,10000,54,2484.963011
4,7,47,275,10000,74,64.36956248
5,16,22,288,10000,21,2078.770529
4,9,95,276,10000,47,383.4487455
1,15,18,286,10000,47,1324.858069
2,10,18,274,10000,74,631.0331905
4,12,20,276,10000,100,1932.161731
5,15,31,279,10000,81,969.0841448
5,10,41,273,10000,75,344.9960876
2,14,41,276,10000,59,319.3446191
5,18,41,283,10000,61,386.377729
3,7,24,271,10000,79,159.3610504
4,19,95,286,10000,24,435.2370523
3,9,41,274,10000,86,308.2320769
5,18,46,287,10000,20,344.7303555
2,16,47,273,4200,99,42.01742338
2,10,12,274,10000,74,1.557054657
5,15,18,279,10000,81,581.9325463
2,19,48,278,10000,48,1.263031992
1,10,26,277,10000,93,121.211595
2,13,59,276,10000,64,527.079663
4,14,24,277,10000,55,628.4513661
5,11,63,277,10000,86,1502.073863
3,16,41,286,10000,24,393.7905632
5,7,18,270,10000,73,246.2923911
1,8,41,275,8000,93,326.9773159
1,13,41,281,10000,65,366.9267075
4,12,26,284,10000,27,473.074621
1,9,11,276,10000,86,42.49688242
3,18,31,280,10000,48,584.4390898
3,12,28,279,10000,60,468.1829294
4,18,26,280,10000,65,351.3963851
2,15,59,277,10000,80,1680.163227
5,10,24,276,9000,93,698.6508726
1,19,22,277,10000,69,375.1905433
4,11,34,274,10000,74,76.17337601
2,11,18,274,10000,74,120.6440142
5,7,95,270,10000,73,187.0279584
2,19,18,277,10000,69,127.8831674
5,16,34,285,10000,54,891.8274196
1,12,12,279,10000,82,336.8329257
1,8,24,277,10000,93,661.7490399
3,7,26,274,10000,86,505.4834644
1,10,22,275,10000,80,116.3428881
4,11,12,282,10000,34,669.2620301
5,11,22,282,10000,34,0.838445849
5,15,34,279,10000,81,332.1937606
4,10,26,274,10000,74,328.3429202
4,14,63,278,10000,88,292.8159806
4,7,18,274,10000,83,396.7556686
4,15,59,286,10000,22,1997.989154
2,13,22,282,10000,31,86.78270248
1,12,34,280,10000,81,164.1978365
2,11,48,278,10000,60,9.522914263
1,15,48,282,10000,26,65.99430499
2,10,46,274,10000,74,488.2739173
4,12,18,276,10000,100,3.360494998
5,11,47,279,7000,93,632.4695645
5,19,24,277,10000,48,30.06947244
5,11,12,279,7000,93,957.5243579
4,17,59,277,10000,51,1285.262687
1,16,48,280,10000,56,149.162055
5,11,63,279,7000,93,1158.451156
5,19,41,277,10000,48,79.30581365
2,11,48,275,10000,74,279.2834149
3,11,47,276,10000,74,3027.907082
4,18,34,277,10000,51,190.135352
2,14,41,276,10000,59,13.34440482
1,9,48,273,10000,57,3.830495161
1,16,12,285,10000,46,533.9608724
2,11,31,279,10000,41,388.2032375
5,18,47,287,10000,20,146.8950956
3,19,46,285,10000,23,1665.384025
5,8,12,277,1200,100,178.4031788
2,11,18,274,10000,74,240.5150878
5,18,128,287,10000,20,1713.47292
3,13,18,284,10000,25,569.7417079
4,8,59,275,10000,51,1203.625727
5,19,128,287,10000,20,630.4790732
1,13,28,281,10000,65,192.0352418
5,10,31,276,9000,93,247.5823204
1,16,31,280,10000,56,491.5534663
2,8,18,274,10000,74,81.27498408
3,17,20,286,10000,24,1930.67518
4,19,128,286,10000,24,1200.913164
5,15,95,277,10000,44,744.6272416
1,7,48,271,10000,86,459.5808755
5,9,41,278,1100,93,202.398582
5,18,41,287,10000,20,533.0685542
2,9,59,274,10000,74,2541.524388
3,12,47,279,10000,60,3578.798081
3,14,63,276,10000,64,667.3881227
1,19,41,277,10000,69,75.51874711
5,11,41,279,7000,93,6.199209534
1,13,12,283,10000,61,68.32367486
2,14,11,283,10000,25,428.10945
1,18,47,278,10000,68,1974.103105
1,11,11,277,10000,93,21.07178707
5,9,20,276,8000,86,123.9202048
5,10,95,279,10000,41,810.0973836
2,10,31,277,10000,92,269.2386809
3,14,47,279,10000,52,15.74352437
4,14,128,286,10000,24,21.67936445
4,7,12,275,10000,74,48.00873419
2,8,18,268,10000,85,1467.230209
3,12,28,283,10000,29,293.6538293
3,14,128,285,10000,23,226.2163731
3,18,18,280,10000,48,1001.788997
1,12,18,283,9000,57,75.00711667
3,12,48,283,10000,29,32.95253287
3,15,20,277,10000,60,471.1981229
3,15,41,285,10000,23,9.368820122
3,18,59,280,10000,48,210.8911949
4,18,41,280,10000,65,1069.76343
1,12,48,279,10000,48,647.6493684
2,18,46,274,9000,99,15.68128826
2,11,48,279,10000,41,436.7207073
5,12,12,285,10000,27,2493.994886
4,10,18,279,10000,38,356.2895805
2,14,128,279,10000,60,1033.713245
1,14,24,280,10000,52,755.1654463
3,16,18,277,10000,55,1038.707838
3,9,41,274,10000,86,32.24028437
2,19,95,278,10000,48,380.725061
5,9,18,272,10000,63,192.9421377
4,13,41,277,10000,88,19.81852509
3,17,48,280,10000,45,553.3913861
1,14,48,281,10000,31,281.1374329
4,16,22,287,10000,22,249.7159642
1,8,46,277,10000,93,37.82596847
4,18,20,286,10000,24,1181.199606
4,16,20,287,10000,22,1031.031871
1,17,31,278,10000,60,767.8321009
1,8,11,271,10000,86,53.21477012
4,14,48,278,10000,88,293.994876
1,10,41,275,10000,80,321.9124509
2,19,48,277,10000,69,329.4394641
2,13,12,282,10000,31,41.48064195
4,18,18,286,10000,24,0.684588169
2,12,46,281,10000,36,87.32422011
1,7,34,271,10000,86,152.1367697
5,14,34,279,10000,75,16.12363616
1,8,48,276,10000,86,844.6942978
4,12,48,284,10000,27,156.437903
3,16,47,277,10000,64,113.1368685
4,19,48,286,10000,24,25.20205856
1,11,18,277,10000,64,2063.016097
1,12,18,279,10000,82,403.9910228
5,19,46,282,10000,66,2776.01406
4,8,59,274,10000,80,101.1777364
4,8,26,275,10000,51,125.8193231
3,10,41,275,10000,69,11.38432173
3,13,18,279,10000,52,1.716728409
3,16,48,286,10000,24,141.8920698
5,18,59,287,10000,20,2968.281992
5,8,41,270,10000,79,487.3688983
1,17,47,278,10000,60,635.4656408
2,17,26,274,10000,99,1494.280873
2,8,18,277,10000,69,149.551994
2,9,128,274,10000,74,1413.931528
3,11,22,275,10000,69,63.42196616
1,10,18,276,10000,82,130.8215295
4,14,24,286,10000,24,647.055257
1,15,34,286,10000,47,275.2011037
5,11,41,277,10000,86,112.7517242
5,9,95,276,8000,86,7.215082645
1,12,95,279,10000,82,520.6703981
1,9,12,277,9000,86,7.007871371
1,15,26,281,10000,45,102.4346586
2,12,41,275,10000,69,696.8810763
4,16,63,287,10000,22,844.2774223
4,17,20,286,10000,24,1901.632593
3,15,48,277,10000,60,104.9428027
4,11,18,276,10000,100,79.360742
5,19,59,277,10000,93,92.70211884
1,10,48,275,10000,80,9.305596454
1,8,41,277,10000,93,360.6900703
5,8,48,277,1200,100,261.1916778
1,12,22,280,10000,81,8.341350453
3,14,31,285,10000,23,788.9074027
1,13,18,279,10000,60,2004.401232
4,12,48,276,10000,100,21.85244767
4,18,47,277,10000,51,489.1954187
5,15,26,277,10000,44,368.8272126
5,12,46,278,10000,80,455.173521
5,10,41,279,10000,41,418.0859338
5,9,18,275,10000,64,49.5682274
5,12,46,275,10000,47,2820.560446
4,12,28,284,10000,27,0.134258786
3,17,12,280,10000,45,1808.982765
2,18,47,278,10000,44,1772.530565
5,9,47,275,10000,64,1830.931077
2,19,24,277,10000,69,117.846677
1,12,18,279,10000,82,10.86667092
3,11,41,275,10000,69,318.6338058
2,10,48,274,10000,74,351.1772548
5,7,22,277,3100,93,464.3530666
2,17,24,278,10000,77,933.897949
2,15,18,278,10000,48,271.2137473
2,9,34,271,10000,79,176.1100699
2,9,24,271,10000,79,638.8731664
4,19,12,286,10000,24,1457.662775
4,15,22,279,10000,70,164.4364592
2,12,95,276,10000,69,877.6829711
2,9,22,277,10000,88,152.6240155
2,12,26,275,10000,69,577.8959177
4,19,31,276,10000,55,910.678276
3,19,31,279,10000,52,674.1685658
4,16,24,278,10000,48,167.4224287
5,16,18,288,10000,21,111.2031574
1,10,46,279,9000,81,518.5435152
3,17,34,277,10000,64,998.3571351
5,10,48,279,10000,41,267.1565987
1,12,18,279,10000,48,652.6032613
5,18,47,283,10000,61,1063.63743
3,18,95,286,10000,24,518.5230142
5,11,34,277,10000,86,379.3881058
3,11,41,282,10000,29,134.4873013
1,12,47,283,9000,57,2190.452158
1,16,18,285,10000,46,223.9414012
2,15,47,278,10000,48,534.8425266
1,15,12,282,10000,26,1346.063244
4,18,28,286,10000,24,43.62233038
4,19,48,286,10000,24,284.4826457
2,15,41,273,550,73,169.4172461
